t_rel_s,lat_deg,lon_deg,dist_cum_m
647,44.169722690020144,28.54713950895328,9065.1
652,44.16965967547651,28.54557184713536,9189.6
657,44.16964589897467,28.54402491102995,9312.8
662,44.169576722012174,28.5424519010214,9435.2
667,44.169531737570175,28.540907905651054,9558.9
672,44.16951063703645,28.53952840084964,9679.5
677,44.16952380904973,28.53805143673897,9790.8
682,44.16955336911116,28.536733894224,9891.4
687,44.16957677293553,28.53554822414717,9985.5
692,44.16955022941977,28.53464618985077,10061.5
697,44.169565005879015,28.534272907638595,10089.8
702,44.16959786801534,28.534199602926247,10091.9
707,44.16959708020588,28.53422938520418,10091.9
712,44.16958305792747,28.53420476268824,10091.9
717,44.16956194985074,28.534171641107488,10091.9
722,44.16958458866839,28.53423998537065,10092.1
727,44.16956643711996,28.53420772200917,10092.6
732,44.16959408140364,28.53392299250032,10113.8
737,44.16961937080497,28.5332778676039,10167.1
742,44.169616061061305,28.53240708626005,10235.0
747,44.16960706472082,28.53160538950304,10302.6
752,44.16963657793127,28.53076226815301,10370.0
757,44.16965970141065,28.529873560673035,10437.6
762,44.16966480726201,28.529070234542253,10505.0
767,44.16968808581078,28.52821122524368,10572.9
772,44.16967072539566,28.52737741080817,10639.1
777,44.169691429612826,28.526502085055327,10707.4
782,44.16971748284725,28.525650296022967,10776.3
787,44.16970866893504,28.52484339319076,10844.3
792,44.16970590854917,28.523925601133733,10913.4
797,44.16975220081454,28.52310879343609,10982.9
802,44.16976555812454,28.522212360794896,11052.5
807,44.16976473420937,28.521325590520505,11124.1
812,44.16977089996653,28.52043466872746,11194.4
817,44.16978199431083,28.51952412314173,11265.4
822,44.16978968905605,28.518679531219146,11336.8
827,44.169816518009526,28.517740898272177,11408.8
832,44.16982759859299,28.516806518844064,11483.0
837,44.16986523794881,28.515791181023136,11563.7
842,44.16987453491862,28.514731151268524,11650.4
847,44.16986977240073,28.51351502018189,11744.3
852,44.16990221088013,28.512295372614307,11845.3
857,44.16993290365656,28.51097941002301,11952.4
862,44.169947439771256,28.50954250455228,12067.9
867,44.1699513847257,28.5079199809466,12189.9
872,44.16999831938526,28.506436879712417,12313.3
877,44.17001568040933,28.50497986376504,12436.4
882,44.17009882805453,28.503390145835134,12559.5
887,44.17020925553642,28.501828966708228,12681.7
892,44.1703213975764,28.50032021410713,12803.1
897,44.17042618790724,28.49880244528927,12924.8
902,44.17052496741636,28.49723904928993,13046.9
907,44.17063312369409,28.49575861840213,13169.1
912,44.17072537015701,28.494219208456613,13293.4
917,44.17083877623664,28.49269992371725,13416.8
922,44.17095604989205,28.49113895152121,13542.1
927,44.17104391903432,28.489582381299208,13666.9
932,44.17113722594958,28.48797717253287,13791.8
937,44.17125607849941,28.486456360773712,13918.0
942,44.17136944108005,28.48486540985036,14044.7
947,44.171477445564456,28.48328473441868,14172.4
952,44.171579037130805,28.48137076250052,14312.7
957,44.17173123831128,28.479428565460022,14479.6
962,44.17188116673779,28.47737787630059,14646.4
967,44.17200085836392,28.4752638708599,14812.3
972,44.172147062799375,28.47317686374076,14979.5
977,44.17227967224691,28.47129315636213,15124.9
982,44.17238106567644,28.469759040832784,15251.6
987,44.172503870006246,28.468170696457484,15377.4
992,44.17263004615201,28.466625389207373,15501.7
997,44.17279537174946,28.46510806055683,15624.9
1002,44.172949428741525,28.463585163781428,15747.9
1007,44.17308286743996,28.462034834055803,15869.7
1012,44.17321323624426,28.460687170305125,15990.2
1017,44.17337272306175,28.45901905927277,16111.9
1022,44.17349870524333,28.457569158115632,16234.3
1027,44.17366716489813,28.45603723387651,16356.1
1032,44.17383820962503,28.454561663480465,16477.4
1037,44.17396747161293,28.453029676680536,16598.8
1042,44.17408530745944,28.45150384319162,16722.3
1047,44.17424833455459,28.449944757384603,16846.0
1052,44.17441338032269,28.44838183596763,16971.4
1057,44.17456547960156,28.446913633440616,17095.6
1062,44.174706107692,28.445283901426745,17220.9
1067,44.17486548065003,28.44365459354063,17347.2
1072,44.17501570630338,28.442137608123105,17475.7
1077,44.17516877356352,28.440541839897325,17604.3
1082,44.1753448829094,28.43902048379013,17732.8
1087,44.17546922131604,28.437433955832137,17860.3
1092,44.17561234227048,28.435726897737563,17989.1
1097,44.17579884023496,28.43418176799061,18117.2
1102,44.175946103830405,28.43265733148515,18244.8
1107,44.17615042936632,28.4310848459459,18366.4
1112,44.17636794725884,28.42967828293181,18480.8
1117,44.17658492697116,28.428381323058524,18588.3
1122,44.17678573590832,28.42712916806349,18689.6
1127,44.17695288836036,28.425958892097544,18783.5
1132,44.17711566633372,28.4249998133103,18870.5
1137,44.17727548467981,28.42393866453691,18952.6
1142,44.17740789389936,28.423126169736257,19019.0
1147,44.177455535113246,28.42292046212245,19039.9
1152,44.177458410483744,28.422832202152343,19040.9
1157,44.177450079635,28.422834606415275,19040.9
1162,44.17744769500076,28.42284894840936,19040.9
1167,44.177458299357966,28.42281274878737,19041.2
1172,44.177446168629736,28.42286605995075,19041.2
1177,44.17746208241913,28.42284930577919,19041.2
1182,44.1774620932008,28.42282708664819,19041.2
1187,44.17742956436023,28.42284429837683,19041.2
1192,44.17744894686099,28.42286610860084,19041.2
1197,44.17746691253311,28.422833401440176,19041.2
1202,44.1774925875124,28.42264473253548,19055.5
1207,44.17758784682261,28.422086634939,19103.0
1212,44.17775203777733,28.421146363676016,19179.6
1217,44.17787999497331,28.42015021927344,19265.5
1222,44.17807495901769,28.419037224897405,19350.6
1227,44.17823742186102,28.418010582420028,19435.9
1232,44.178401160684295,28.416955392050657,19522.7
1237,44.17855166432557,28.41597451559958,19608.6
1242,44.17873091410743,28.41489461273917,19695.3
1247,44.178897712506256,28.41372513377967,19786.5
1252,44.179110907762194,28.412569711101515,19883.8
1257,44.17929406353287,28.411260891107624,19985.1
1262,44.17948235052484,28.410118417629853,20091.5
1267,44.179275275140085,28.411414174481767,20204.2
1272,44.17905499127074,28.412840196897232,20323.4
1277,44.17881099475174,28.41435057521437,20445.8
1282,44.17857294435525,28.415865894939127,20567.6
1287,44.17834405308642,28.417325150906635,20688.9
1292,44.17810134561021,28.41870324771022,20810.0
1297,44.177870001493,28.420268845711657,20931.2
1302,44.17761686023629,28.42177525291789,21053.0
1307,44.17737522177297,28.423219428539777,21174.4
1312,44.17714848357585,28.424774846530152,21296.2
1317,44.176888502680654,28.426255732330024,21421.2
1322,44.17664199428982,28.42785705328567,21546.3
1327,44.17643889200689,28.42930336329941,21672.5
1332,44.17617687181283,28.430907669938115,21799.5
1337,44.17594212085681,28.43239451923024,21927.8
1342,44.17580498142754,28.43405517659325,22054.8
1347,44.17563206029183,28.43568306283104,22183.8
1352,44.17547038906515,28.43723279098757,22313.1
1357,44.17535023941157,28.438884372528246,22442.0
1362,44.17517568411071,28.440536475734923,22570.2
1367,44.17502583712156,28.44212123549432,22698.3
1372,44.17484791276616,28.443654518022147,22825.5
1377,44.174711006857606,28.445120376002404,22951.4
1382,44.1745656083903,28.44676990424793,23077.1
1387,44.17442921318119,28.44825550712887,23201.3
1392,44.17426300809996,28.44978642379834,23325.7
1397,44.17411782515087,28.45133075442453,23449.4
1402,44.17397865600199,28.452803581116093,23570.1
1407,44.173812953601605,28.454393090919154,23692.3
1412,44.17368122455823,28.45582719792175,23813.0
1417,44.173541600730005,28.45742895167941,23934.6
1422,44.17338506198956,28.458940575127844,24056.1
1427,44.17324462276525,28.46043381578759,24177.4
1432,44.17307240970572,28.461862324055232,24299.7
1437,44.17294470137875,28.463504554268265,24422.0
1442,44.17278495030625,28.46496712642698,24544.9
1447,44.17265389513389,28.466591132862177,24680.4
1452,44.17246085185156,28.46866216954745,24837.5
1457,44.17230795987233,28.470681013362537,24998.7
1462,44.17219908397762,28.4726574708329,25159.1
1467,44.17204671955231,28.474557501160792,25321.8
1472,44.1719343218052,28.47655849390984,25476.0
1477,44.17180803983511,28.478153238710043,25605.4
1482,44.17170382887172,28.47984900980181,25734.6
1487,44.17160411160061,28.48144601325183,25862.3
1492,44.17148282917463,28.48292144019133,25992.0
1497,44.171386379755816,28.484573191164163,26119.2
1502,44.17128544061664,28.48620935736209,26246.9
1507,44.17115421387437,28.48774731173476,26373.9
1512,44.17104018380225,28.48931733076317,26499.7
1517,44.170972127272506,28.490756877683083,26622.4
1522,44.1708538220366,28.49222863671252,26733.5
1527,44.17079579128541,28.49356532514978,26836.0
1532,44.17070025733496,28.49474541209621,26930.8
1537,44.17061716154271,28.49578911287641,27016.6
1542,44.17055168588755,28.4967875232906,27096.5
1547,44.17050248417301,28.49770003190036,27170.4
1552,44.17045411781954,28.498558799775413,27239.2
1557,44.17036879414084,28.499394758026725,27306.4
1562,44.1703269696888,28.50028146537429,27374.3
1567,44.170273112537366,28.501067034994232,27443.2
1572,44.170222442141394,28.50193889630952,27511.8
1577,44.170152103479566,28.502786788770155,27581.9
1582,44.17008363571568,28.50371447816828,27651.7
1587,44.17002170192833,28.504549744301123,27721.1
1592,44.17000567966553,28.50540816836329,27791.7
1597,44.169976634313066,28.506300227135448,27862.6
1602,44.16997008331781,28.507184843798232,27933.4
1607,44.16994828655572,28.50808948479429,28004.8
1612,44.16993466128031,28.50902478576427,28075.9
1617,44.16993667285931,28.509933067607506,28146.4
1622,44.16990142824431,28.51079384426065,28217.8
1627,44.169920410487336,28.51162595903253,28288.5
1632,44.16987893880109,28.512576370037618,28360.5
1637,44.169879920501074,28.51347484884888,28431.3
1642,44.16986203075295,28.51440543852936,28506.3
1647,44.16984925686268,28.515378434307344,28586.7
1652,44.16983488174856,28.516538251881148,28674.4
1657,44.169821607568174,28.51769376408612,28767.9
1662,44.1697958026696,28.5187083998659,28850.4
1667,44.16979017870296,28.519120229648284,28884.5
1672,44.16980729833388,28.519195085602465,28888.2
1677,44.169787842316296,28.51917770612048,28888.4
1682,44.16982079643682,28.51914737161986,28888.7
1687,44.16979464535279,28.51916631619656,28888.7
1692,44.16978508610926,28.519169945879216,28888.9
1697,44.16979884360641,28.519249370062308,28893.6
1702,44.1697944725321,28.519672462453062,28926.9
1707,44.16975302083141,28.520538988195742,28993.2
1712,44.16974148563775,28.521698708864584,29091.7
1717,44.16973949005408,28.523326770172044,29214.3
1722,44.16971709299543,28.52480181496176,29340.1
1727,44.16968693945122,28.52647364713488,29465.4
1732,44.169660758869526,28.52802543860516,29591.3
1737,44.1696559992682,28.52961914494753,29719.2
1742,44.16961709358226,28.531273764132404,29847.8
1747,44.169592825871966,28.532847631375382,29977.5
1752,44.16958301091717,28.53445273428514,30105.7
1757,44.169555810742,28.536041954667784,30233.6
1762,44.16953809293448,28.537604460411792,30361.6
1767,44.16951289721101,28.539202317949464,30488.4
1772,44.16953221704216,28.54084180550964,30614.2
1777,44.1695733926978,28.54239231879332,30739.7
1782,44.16961188551405,28.543874347928053,30864.4
1787,44.16969453641675,28.54554908684136,30988.5
1792,44.16971803025889,28.54705563759336,31111.8
1797,44.169752952743565,28.548479483997102,31234.5
1802,44.169830778565625,28.55012998293084,31356.9
1807,44.16986528015446,28.551622699915743,31479.3
1812,44.16989498390859,28.553168077343123,31602.3
1817,44.16994998209464,28.554719254796204,31722.9
1822,44.169998511572416,28.556199714997987,31845.0
1827,44.170038852725305,28.557713071848145,31968.3
1832,44.17011287654132,28.55927241808001,32090.2
1837,44.17013404770309,28.56073820496944,32214.5
1842,44.17019330900249,28.56246661755761,32339.0
1847,44.170235868988605,28.564009558316982,32464.3
1852,44.17028619732724,28.56554479721036,32589.8
1857,44.17034962841762,28.567090336141256,32714.0
1862,44.17037352259563,28.568625686905087,32840.9
1867,44.17046332154876,28.570286739439272,32969.5
1872,44.170523999954135,28.571909954304832,33097.8
1877,44.17068261077996,28.57345616668367,33226.3
1882,44.17087951952652,28.574987579325065,33350.3
1887,44.17101880883028,28.576419946906064,33464.0
1892,44.1712160602883,28.577676929928824,33568.0
1897,44.17132627018769,28.57884033128124,33664.7
1902,44.1714865168232,28.579967690442075,33752.2
1907,44.17162905936937,28.58091046042104,33831.4
1912,44.171728862510754,28.58186220116984,33904.8
1917,44.171846229936136,28.582702188555896,33974.4
1922,44.171941562164186,28.58358981038853,34043.2
1927,44.17205652079771,28.584383472665007,34111.2
1932,44.17217755551283,28.585206130709818,34178.4
1937,44.17224296914887,28.58605033531193,34245.5
1942,44.172301402444994,28.58647339880054,34281.3
1947,44.1723160852409,28.5865591669708,34286.3
1952,44.17233281093022,28.58659334930687,34286.5
1957,44.17232008490041,28.58659847960453,34286.5
1962,44.17232103695262,28.586590258731466,34286.5
1967,44.17230751516551,28.58656710067062,34286.5
1972,44.17231499810961,28.58658006124256,34286.8
1977,44.172326773399625,28.58658556288467,34287.0
1982,44.1723231284622,28.58654066763181,34287.2
1987,44.17233858340009,28.58663683580711,34291.9
1992,44.17237378213774,28.58704927517298,34325.1
1997,44.17248647880277,28.58783807246493,34388.2
2002,44.17255988541722,28.58869761510424,34459.4
2007,44.17268596348834,28.5895921521542,34531.6
2012,44.172795622389046,28.590454408501262,34602.5
2017,44.17292176475458,28.5913449287062,34673.5
2022,44.173035542785776,28.59217726988549,34744.6
2027,44.173147671800656,28.59311102770319,34815.8
2032,44.17323283847063,28.5940106809859,34887.0
2037,44.17334336787415,28.594773724774218,34956.9
2042,44.17345077159832,28.595706581148548,35026.8
2047,44.1736747025012,28.596546995858127,35096.1
2052,44.17388813402002,28.59725904459648,35164.4
2057,44.17418071288603,28.59810560613688,35233.8
2062,44.17442028726421,28.59885836565265,35301.5
2067,44.1746488451555,28.59959321226832,35364.8
2072,44.17471974686699,28.599795148676616,35384.4
2077,44.17475333977393,28.59985528725849,35384.7
2082,44.17473515507219,28.59980544472367,35385.0
2087,44.17473063798085,28.599824461471968,35385.3
2092,44.17473189671616,28.599840055812223,35385.6
2097,44.174747541440894,28.599840383443546,35385.6
2102,44.17475375759554,28.59986496864156,35387.4
2107,44.17485660880452,28.60016247720453,35414.4
2112,44.17506268363282,28.600851806756587,35471.9
2117,44.17534151791776,28.60160723870085,35540.6
2122,44.17558676190774,28.60243872495784,35611.8
