ruta,fereastra_orara,timestamp_local,segment,t_rel_s,v_kmh,a_ms2,dist_cum_m,rpm,maf_g_s,sarcina_motor_pct,CO2_g_s_benzina,CO2_g_s_diesel,stationare,clasa_RDE,strada,tip_drum_OSM,dist_map_match_m
RUTA_B,15-17,2026-04-02 15:36:24,15:28,477,47.79,0.937,2465.2,2253.0,26.66,30.3,5.7492,5.8101,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1017.0
RUTA_B,15-17,2026-04-02 15:36:25,15:28,478,50.55,0.554,2479.2,2212.0,22.424,26.1,4.8357,4.8869,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1029.0
RUTA_B,15-17,2026-04-02 15:36:26,15:28,479,51.78,0.068,2493.6,1891.0,7.646,10.9,1.6488,1.6662,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1037.6
RUTA_B,15-17,2026-04-02 15:36:27,15:28,480,51.04,-0.225,2507.8,1868.0,4.388,7.5,0.9462,0.9562,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1052.6
RUTA_B,15-17,2026-04-02 15:36:28,15:28,481,50.16,0.086,2521.7,1908.0,4.774,7.7,1.0295,1.0404,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1068.8
RUTA_B,15-17,2026-04-02 15:36:29,15:28,482,51.66,0.435,2536.1,1954.0,14.999,17.7,3.2345,3.2687,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1083.2
RUTA_B,15-17,2026-04-02 15:36:30,15:28,483,53.29,0.607,2550.9,2006.0,24.07,26.1,5.1905,5.2455,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1097.7
RUTA_B,15-17,2026-04-02 15:36:31,15:28,484,56.03,0.61,2566.4,2111.0,23.506,20.5,5.069,5.1227,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1113.4
RUTA_B,15-17,2026-04-02 15:36:32,15:28,485,57.68,0.073,2582.5,2174.0,20.069,14.5,4.3278,4.3736,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1129.5
RUTA_B,15-17,2026-04-02 15:36:33,15:28,486,56.55,-0.399,2598.2,2125.0,9.243,7.4,1.9932,2.0143,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1146.7
RUTA_B,15-17,2026-04-02 15:36:34,15:28,487,54.81,-0.565,2613.4,2061.0,3.862,3.9,0.8328,0.8416,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1164.0
RUTA_B,15-17,2026-04-02 15:36:35,15:28,488,52.48,-0.711,2628.0,1984.0,3.67,3.9,0.7914,0.7997,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1181.3
RUTA_B,15-17,2026-04-02 15:36:36,15:28,489,49.69,-0.768,2641.8,1888.0,3.524,3.7,0.7599,0.7679,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1191.0
RUTA_B,15-17,2026-04-02 15:36:37,15:28,490,46.95,-0.464,2654.8,1790.0,3.683,3.7,0.7941,0.8026,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1199.2
RUTA_B,15-17,2026-04-02 15:36:38,15:28,491,46.35,-0.237,2667.7,1744.0,7.353,5.3,1.5857,1.6025,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1213.9
RUTA_B,15-17,2026-04-02 15:36:39,15:28,492,45.25,-0.399,2680.3,1695.0,7.898,5.6,1.7032,1.7213,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1227.9
RUTA_B,15-17,2026-04-02 15:36:40,15:28,493,43.47,-0.492,2692.3,1645.0,4.232,4.0,0.9127,0.9224,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1241.1
RUTA_B,15-17,2026-04-02 15:36:41,15:28,494,41.7,-0.49,2703.9,1588.0,3.328,3.5,0.7177,0.7253,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1249.1
RUTA_B,15-17,2026-04-02 15:36:42,15:28,495,39.95,-0.405,2715.0,1521.0,3.424,3.6,0.7383,0.7461,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1255.5
RUTA_B,15-17,2026-04-02 15:36:43,15:28,496,38.79,-0.297,2725.8,1281.0,3.278,4.2,0.707,0.7144,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1268.3
RUTA_B,15-17,2026-04-02 15:36:44,15:28,497,37.81,-0.215,2736.3,1234.0,3.908,5.1,0.8428,0.8517,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1280.9
RUTA_B,15-17,2026-04-02 15:36:45,15:28,498,37.24,-0.248,2746.6,1591.0,6.156,6.2,1.3275,1.3416,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1293.1
RUTA_B,15-17,2026-04-02 15:36:46,15:28,499,36.03,-0.401,2756.6,1724.0,6.088,6.2,1.313,1.3269,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1301.3
RUTA_B,15-17,2026-04-02 15:36:47,15:28,500,34.35,-0.218,2766.2,1694.0,4.344,5.3,0.9369,0.9468,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1306.6
RUTA_B,15-17,2026-04-02 15:36:48,15:28,501,34.46,0.08,2775.8,1681.0,6.861,8.2,1.4795,1.4952,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1314.8
RUTA_B,15-17,2026-04-02 15:36:49,15:28,502,34.93,-0.093,2785.5,1658.0,10.012,11.4,2.159,2.1819,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1323.8
RUTA_B,15-17,2026-04-02 15:36:50,15:28,503,33.79,-0.368,2794.8,1410.0,5.978,6.5,1.2891,1.3027,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1333.5
RUTA_B,15-17,2026-04-02 15:36:51,15:28,504,32.28,-0.539,2803.8,1263.0,3.775,4.8,0.814,0.8226,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1343.0
RUTA_B,15-17,2026-04-02 15:36:52,15:28,505,29.91,-0.408,2812.1,1348.0,5.764,10.4,1.243,1.2562,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1352.1
RUTA_B,15-17,2026-04-02 15:36:53,15:28,506,29.35,-0.0,2820.3,1665.0,9.242,14.0,1.993,2.0141,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1357.8
RUTA_B,15-17,2026-04-02 15:36:54,15:28,507,29.91,0.277,2828.6,2126.0,13.651,16.5,2.9438,2.975,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1361.4
RUTA_B,15-17,2026-04-02 15:36:55,15:28,508,31.34,0.421,2837.3,2299.0,16.533,12.5,3.5652,3.603,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1369.0
RUTA_B,15-17,2026-04-02 15:36:56,15:28,509,32.94,0.598,2846.4,2416.0,19.117,7.3,4.1224,4.1661,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1377.4
RUTA_B,15-17,2026-04-02 15:36:57,15:28,510,35.64,0.792,2856.3,2092.0,20.704,17.0,4.4647,4.512,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1385.3
RUTA_B,15-17,2026-04-02 15:36:58,15:28,511,38.64,1.043,2867.1,1828.0,22.497,26.3,4.8515,4.9029,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1393.6
RUTA_B,15-17,2026-04-02 15:36:59,15:28,512,43.15,1.141,2879.0,2042.0,25.789,29.2,5.5614,5.6203,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1403.8
RUTA_B,15-17,2026-04-02 15:37:00,15:28,513,46.85,0.836,2892.1,2174.0,23.482,26.1,5.0637,5.1174,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1414.7
RUTA_B,15-17,2026-04-02 15:37:01,15:28,514,49.17,0.535,2905.7,2163.0,11.557,12.9,2.4922,2.5186,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1426.8
RUTA_B,15-17,2026-04-02 15:37:02,15:28,515,50.7,0.364,2919.8,2091.0,10.585,11.1,2.2827,2.3069,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1434.8
RUTA_B,15-17,2026-04-02 15:37:03,15:28,516,51.8,0.18,2934.2,1985.0,15.695,15.6,3.3845,3.4203,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1440.6
RUTA_B,15-17,2026-04-02 15:37:04,15:28,517,52.0,0.011,2948.6,1960.0,11.605,10.9,2.5026,2.5291,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1450.5
RUTA_B,15-17,2026-04-02 15:37:05,15:28,518,51.88,-0.176,2963.0,1957.0,6.016,4.6,1.2972,1.311,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1461.3
RUTA_B,15-17,2026-04-02 15:37:06,15:28,519,50.73,-0.429,2977.1,1973.0,5.511,3.7,1.1884,1.201,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1471.2
RUTA_B,15-17,2026-04-02 15:37:07,15:28,520,48.79,-0.731,2990.7,1919.0,4.874,3.2,1.051,1.0621,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1480.2
RUTA_B,15-17,2026-04-02 15:37:08,15:28,521,45.47,-0.971,3003.3,1742.0,4.004,3.4,0.8635,0.8726,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1487.6
RUTA_B,15-17,2026-04-02 15:37:09,15:28,522,41.8,-1.057,3014.9,1583.0,3.582,3.8,0.7725,0.7807,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1494.5
RUTA_B,15-17,2026-04-02 15:37:10,15:28,523,37.86,-0.727,3025.4,1438.0,3.515,4.2,0.7579,0.766,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1500.8
RUTA_B,15-17,2026-04-02 15:37:11,15:28,524,36.56,-0.257,3035.6,1385.0,3.956,4.0,0.853,0.8621,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1504.5
RUTA_B,15-17,2026-04-02 15:37:12,15:28,525,36.0,-0.335,3045.6,1357.0,4.538,3.5,0.9785,0.9889,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1507.4
RUTA_B,15-17,2026-04-02 15:37:13,15:28,526,34.15,-0.448,3055.1,1299.0,3.566,3.3,0.7689,0.7771,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1512.9
RUTA_B,15-17,2026-04-02 15:37:14,15:28,527,32.78,-0.271,3064.2,1250.0,3.359,3.6,0.7243,0.732,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1518.1
RUTA_B,15-17,2026-04-02 15:37:15,15:28,528,32.2,-0.161,3073.1,1214.0,4.405,4.7,0.95,0.96,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1523.0
RUTA_B,15-17,2026-04-02 15:37:16,15:28,529,31.62,-0.16,3081.9,1172.0,5.255,4.7,1.1332,1.1452,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1526.2
RUTA_B,15-17,2026-04-02 15:37:17,15:28,530,31.04,-0.013,3090.5,1126.0,6.004,4.0,1.2947,1.3084,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1528.5
RUTA_B,15-17,2026-04-02 15:37:18,15:28,531,31.52,0.158,3099.3,1176.0,7.47,7.0,1.6108,1.6279,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1533.3
RUTA_B,15-17,2026-04-02 15:37:19,15:28,532,32.18,0.247,3108.2,1231.0,8.816,9.8,1.9012,1.9214,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1538.3
RUTA_B,15-17,2026-04-02 15:37:20,15:28,533,33.3,0.195,3117.5,1275.0,9.231,10.1,1.9907,2.0118,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1543.4
RUTA_B,15-17,2026-04-02 15:37:21,15:28,534,33.59,-0.113,3126.8,1287.0,8.244,8.7,1.7778,1.7967,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1548.5
RUTA_B,15-17,2026-04-02 15:37:22,15:28,535,32.49,-0.449,3135.8,1246.0,4.931,4.9,1.0634,1.0746,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1553.5
RUTA_B,15-17,2026-04-02 15:37:23,15:28,536,30.36,-0.704,3144.3,1145.0,3.325,4.2,0.7171,0.7247,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1557.4
RUTA_B,15-17,2026-04-02 15:37:24,15:28,537,27.41,-0.33,3151.9,997.0,3.066,6.0,0.6613,0.6683,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1560.4
RUTA_B,15-17,2026-04-02 15:37:25,15:28,538,27.98,0.277,3159.7,1170.0,6.571,12.2,1.4169,1.4319,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1564.5
RUTA_B,15-17,2026-04-02 15:37:26,15:28,539,29.41,0.766,3167.8,1391.0,10.881,18.7,2.3465,2.3714,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1569.1
RUTA_B,15-17,2026-04-02 15:37:27,15:28,540,33.5,1.104,3177.1,1566.0,16.894,21.7,3.6432,3.6818,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1575.9
RUTA_B,15-17,2026-04-02 15:37:28,15:28,541,37.36,1.025,3187.5,1745.0,21.729,24.9,4.6859,4.7355,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1582.8
RUTA_B,15-17,2026-04-02 15:37:29,15:28,542,40.88,0.969,3198.9,1928.0,24.7,28.3,5.3264,5.3828,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1589.9
RUTA_B,15-17,2026-04-02 15:37:30,15:28,543,44.34,0.959,3211.2,2109.0,22.069,22.7,4.7591,4.8095,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1594.6
RUTA_B,15-17,2026-04-02 15:37:31,15:28,544,47.78,0.586,3224.5,2289.0,16.802,12.8,3.6234,3.6617,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1598.1
RUTA_B,15-17,2026-04-02 15:37:32,15:28,545,48.56,0.093,3237.9,2304.0,14.548,9.1,3.1372,3.1704,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1605.6
RUTA_B,15-17,2026-04-02 15:37:33,15:28,546,48.45,-0.32,3251.4,2287.0,11.745,6.3,2.5328,2.5597,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1613.3
RUTA_B,15-17,2026-04-02 15:37:34,15:28,547,46.26,-0.61,3264.3,2213.0,6.707,4.8,1.4463,1.4617,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1620.6
RUTA_B,15-17,2026-04-02 15:37:35,15:28,548,44.06,-0.612,3276.5,2103.0,3.747,3.7,0.808,0.8166,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1627.6
RUTA_B,15-17,2026-04-02 15:37:36,15:28,549,41.85,-0.933,3288.1,1945.0,3.576,3.3,0.7711,0.7792,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1634.3
RUTA_B,15-17,2026-04-02 15:37:37,15:28,550,37.34,-1.45,3298.5,1548.0,3.316,3.1,0.7151,0.7226,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1638.8
RUTA_B,15-17,2026-04-02 15:37:38,15:28,551,31.4,-1.245,3307.2,1004.0,3.001,3.1,0.6472,0.6541,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1641.9
RUTA_B,15-17,2026-04-02 15:37:39,15:28,552,28.38,-0.91,3315.1,902.0,2.865,2.9,0.6177,0.6243,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1646.8
RUTA_B,15-17,2026-04-02 15:37:40,15:28,553,24.85,-1.516,3322.0,836.0,2.759,2.8,0.595,0.6013,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1651.6
RUTA_B,15-17,2026-04-02 15:37:41,15:28,554,17.46,-1.615,3326.8,796.0,2.753,3.0,0.5938,0.6001,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1654.7
RUTA_B,15-17,2026-04-02 15:37:42,15:28,555,13.22,-0.51,3330.5,833.0,3.886,5.3,0.8381,0.8469,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1657.2
RUTA_B,15-17,2026-04-02 15:37:43,15:28,556,13.79,0.599,3334.4,988.0,6.756,10.6,1.4568,1.4722,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1659.0
RUTA_B,15-17,2026-04-02 15:37:44,15:28,557,17.54,1.294,3339.2,1275.0,12.219,17.0,2.6351,2.663,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1660.6
RUTA_B,15-17,2026-04-02 15:37:45,15:28,558,23.11,1.738,3345.6,1636.0,19.168,24.0,4.1335,4.1773,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1662.1
RUTA_B,15-17,2026-04-02 15:37:46,15:28,559,30.06,1.817,3354.0,2122.0,26.277,17.6,5.6666,5.7266,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1666.4
RUTA_B,15-17,2026-04-02 15:37:47,15:28,560,36.19,1.004,3364.0,2473.0,31.261,11.7,6.7414,6.8128,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1671.5
RUTA_B,15-17,2026-04-02 15:37:48,15:28,561,37.29,0.362,3374.4,2084.0,26.155,20.0,5.6401,5.6999,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1678.1
RUTA_B,15-17,2026-04-02 15:37:49,15:28,562,38.8,0.529,3385.2,1861.0,21.776,24.1,4.696,4.7457,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1684.9
RUTA_B,15-17,2026-04-02 15:37:50,15:28,563,41.1,0.639,3396.6,1954.0,18.769,20.0,4.0474,4.0903,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1692.1
RUTA_B,15-17,2026-04-02 15:37:51,15:28,564,43.4,0.324,3408.6,2046.0,15.761,16.0,3.3988,3.4348,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1699.4
RUTA_B,15-17,2026-04-02 15:37:52,15:28,565,43.43,-0.104,3420.7,2061.0,11.836,11.8,2.5525,2.5795,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1705.4
RUTA_B,15-17,2026-04-02 15:37:53,15:28,566,42.65,-0.225,3432.6,2048.0,7.585,7.5,1.6356,1.6529,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1710.9
RUTA_B,15-17,2026-04-02 15:37:54,15:28,567,41.81,-0.277,3444.2,2031.0,4.251,4.2,0.9167,0.9264,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1716.8
RUTA_B,15-17,2026-04-02 15:37:55,15:28,568,40.66,-0.321,3455.5,1996.0,5.598,6.0,1.2071,1.2199,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1724.7
RUTA_B,15-17,2026-04-02 15:37:56,15:28,569,39.5,-0.112,3466.4,1961.0,6.944,7.8,1.4975,1.5134,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1732.6
RUTA_B,15-17,2026-04-02 15:37:57,15:28,570,39.85,0.257,3477.5,1968.0,9.735,11.3,2.0993,2.1215,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1739.1
RUTA_B,15-17,2026-04-02 15:37:58,15:28,571,41.35,0.417,3489.0,2006.0,13.637,16.0,2.9408,2.972,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1744.6
RUTA_B,15-17,2026-04-02 15:37:59,15:28,572,42.85,0.424,3500.9,2045.0,17.54,20.7,3.7824,3.8225,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1750.0
RUTA_B,15-17,2026-04-02 15:38:00,15:28,573,44.4,0.432,3513.2,2117.0,15.872,16.6,3.4227,3.459,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1758.2
RUTA_B,15-17,2026-04-02 15:38:01,15:28,574,45.96,0.282,3526.0,2192.0,13.585,11.6,2.9296,2.9606,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1766.8
RUTA_B,15-17,2026-04-02 15:38:02,15:28,575,46.43,-0.172,3538.9,2210.0,11.133,8.8,2.4008,2.4263,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1775.4
RUTA_B,15-17,2026-04-02 15:38:03,15:28,576,44.72,-0.246,3551.3,2111.0,8.35,10.6,1.8007,1.8197,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1783.7
RUTA_B,15-17,2026-04-02 15:38:04,15:28,577,44.66,0.149,3563.7,2109.0,9.467,16.7,2.0415,2.0631,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1789.8
RUTA_B,15-17,2026-04-02 15:38:05,15:28,578,45.8,0.585,3576.4,2178.0,13.454,25.8,2.9014,2.9321,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1794.2
RUTA_B,15-17,2026-04-02 15:38:06,15:28,579,48.87,0.901,3590.0,2324.0,21.179,29.7,4.5673,4.6157,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1803.1
RUTA_B,15-17,2026-04-02 15:38:07,15:28,580,52.28,0.858,3604.5,2483.0,28.018,31.1,6.0419,6.1059,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1813.2
RUTA_B,15-17,2026-04-02 15:38:08,15:28,581,55.05,0.655,3619.8,2603.0,20.129,21.2,4.3408,4.3868,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1825.2
RUTA_B,15-17,2026-04-02 15:38:09,15:28,582,57.0,0.271,3635.7,2601.0,16.209,14.9,3.4954,3.5324,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1837.2
RUTA_B,15-17,2026-04-02 15:38:10,15:28,583,57.0,-0.112,3651.5,2304.0,21.817,17.5,4.7048,4.7547,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1848.7
RUTA_B,15-17,2026-04-02 15:38:11,15:28,584,56.19,-0.344,3667.1,2129.0,19.038,14.8,4.1055,4.149,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1860.2
RUTA_B,15-17,2026-04-02 15:38:12,15:28,585,54.52,-0.795,3682.3,2083.0,7.388,6.5,1.5932,1.6101,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1871.7
RUTA_B,15-17,2026-04-02 15:38:13,15:28,586,50.47,-1.278,3696.3,1932.0,3.569,3.8,0.7697,0.7778,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1876.9
RUTA_B,15-17,2026-04-02 15:38:14,15:28,587,45.32,-1.062,3708.9,1734.0,3.335,3.5,0.7191,0.7267,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1880.5
RUTA_B,15-17,2026-04-02 15:38:15,15:28,588,42.82,-0.566,3720.8,1625.0,3.88,4.0,0.8367,0.8456,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1886.6
RUTA_B,15-17,2026-04-02 15:38:16,15:28,589,41.24,-0.062,3732.2,1552.0,6.049,6.4,1.3045,1.3184,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1892.9
RUTA_B,15-17,2026-04-02 15:38:17,15:28,590,42.38,0.423,3744.0,1594.0,14.028,16.2,3.025,3.0571,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1899.5
RUTA_B,15-17,2026-04-02 15:38:18,15:28,591,44.29,0.66,3756.3,1669.0,19.531,22.7,4.2118,4.2565,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1907.3
RUTA_B,15-17,2026-04-02 15:38:19,15:28,592,47.13,0.84,3769.4,1785.0,22.034,25.1,4.7516,4.8019,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1916.5
RUTA_B,15-17,2026-04-02 15:38:20,15:28,593,50.34,0.913,3783.4,1902.0,23.816,26.8,5.1359,5.1903,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1923.0
RUTA_B,15-17,2026-04-02 15:38:21,15:28,594,53.7,0.725,3798.3,2019.0,25.281,28.1,5.4518,5.5095,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1928.5
RUTA_B,15-17,2026-04-02 15:38:22,15:28,595,55.56,0.481,3813.7,2088.0,21.467,23.8,4.6294,4.6784,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1940.5
RUTA_B,15-17,2026-04-02 15:38:23,15:28,596,57.16,0.372,3829.6,2148.0,17.489,19.0,3.7714,3.8114,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1953.5
RUTA_B,15-17,2026-04-02 15:38:24,15:28,597,58.23,0.255,3845.8,2179.0,15.403,15.3,3.3217,3.3568,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1967.7
RUTA_B,15-17,2026-04-02 15:38:25,15:28,598,59.0,0.106,3862.2,2202.0,13.58,12.6,2.9284,2.9595,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1982.4
RUTA_B,15-17,2026-04-02 15:38:26,15:28,599,59.0,0.0,3878.5,2204.0,12.417,12.8,2.6777,2.7061,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,1998.3
RUTA_B,15-17,2026-04-02 15:38:27,15:28,600,59.0,0.0,3894.9,2211.0,12.12,13.3,2.6137,2.6414,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2010.2
RUTA_B,15-17,2026-04-02 15:38:28,15:28,601,59.0,0.0,3911.3,2223.0,12.648,14.0,2.7275,2.7564,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2018.2
RUTA_B,15-17,2026-04-02 15:38:29,15:28,602,59.0,0.0,3927.7,2225.0,12.951,14.3,2.7928,2.8224,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2031.8
RUTA_B,15-17,2026-04-02 15:38:30,15:28,603,59.0,-0.195,3944.1,2225.0,13.2,14.5,2.8466,2.8767,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2046.7
RUTA_B,15-17,2026-04-02 15:38:31,15:28,604,57.6,-0.438,3960.1,2175.0,8.976,9.6,1.9357,1.9562,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2063.5
RUTA_B,15-17,2026-04-02 15:38:32,15:28,605,55.85,-0.473,3975.6,2112.0,4.089,3.9,0.8818,0.8912,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2080.7
RUTA_B,15-17,2026-04-02 15:38:33,15:28,606,54.19,-0.481,3990.7,2045.0,3.752,3.7,0.809,0.8176,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2096.7
RUTA_B,15-17,2026-04-02 15:38:34,15:28,607,52.38,-0.552,4005.2,1977.0,3.481,3.5,0.7506,0.7586,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,2111.4
